"Subject","Predicate","Object","Provenance","Score"
"n-hydroxy-1h-purin-6-amine","affects","resistance to chemicals","210190393","10.1364"
"n-hydroxy-1h-purin-6-amine","affects","resistance to chemicals","210195446","10.1364"
"n-hydroxy-1h-purin-6-amine","gene product variant decreases","resistance to chemicals","170995063","10.1364"
"n-hydroxy-1h-purin-6-amine","gene product variant decreases","resistance to chemicals","210109691","10.1364"
"n-hydroxy-1h-purin-6-amine","gene product variant decreases","resistance to chemicals","210167966","10.1364"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210146796","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210149660","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is adjacent to","resistance to chemicals","210188361","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210107011","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210129543","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210198964","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210211876","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","is functionally related to","resistance to chemicals","210238273","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210123450","11.4425"
"30-ethyl-33-[(4e)-1-hydroxy-2-methylhex-4-en-1-yl]-6,9,18,24-tetraisobutyl-3,21-diisopropyl-1,4,7,10,12,15,19,25,28-nonamethyl-1,4,7,10,13,16,19,22,25,28,31-undecaazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","affects","resistance to chemicals","210221687","11.4425"
"n,n,n',n'-tetramethylazodicarboxamide","is adjacent to","resistance to chemicals","210109206","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is adjacent to","resistance to chemicals","210116902","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is adjacent to","resistance to chemicals","210120257","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is adjacent to","resistance to chemicals","210205235","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is adjacent to","resistance to chemicals","210220981","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is functionally related to","resistance to chemicals","210131225","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is functionally related to","resistance to chemicals","210165835","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","is functionally related to","resistance to chemicals","210175420","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","gene product variant decreases","resistance to chemicals","210122934","9.2603"
"n,n,n',n'-tetramethylazodicarboxamide","gene product variant decreases","resistance to chemicals","210231541","9.2603"
"1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210122053","10.6798"
"1,4-disulfanylbutane-2,3-diol","is adjacent to","resistance to chemicals","210191202","10.6798"
"1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210152829","10.6798"
"1,4-disulfanylbutane-2,3-diol","is functionally related to","resistance to chemicals","210217929","10.6798"
"1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210127616","10.6798"
"1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210223352","10.6798"
"1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210235748","10.6798"
"1,4-disulfanylbutane-2,3-diol","affects","resistance to chemicals","210235858","10.6798"
"1,4-disulfanylbutane-2,3-diol","gene product variant decreases","resistance to chemicals","210240981","10.6798"
"mycophenolic acid","is adjacent to","resistance to chemicals","210121394","8.8605"
"mycophenolic acid","is adjacent to","resistance to chemicals","210132887","8.8605"
"mycophenolic acid","is adjacent to","resistance to chemicals","210179325","8.8605"
"mycophenolic acid","is adjacent to","resistance to chemicals","210182605","8.8605"
"mycophenolic acid","is adjacent to","resistance to chemicals","210227301","8.8605"
"mycophenolic acid","is adjacent to","resistance to chemicals","210238646","10.9871"
"mycophenolic acid","is adjacent to","resistance to chemicals","210241476","10.9871"
"mycophenolic acid","is adjacent to","resistance to chemicals","210241591","10.9871"
"mycophenolic acid","is functionally related to","resistance to chemicals","210107170","10.9871"
"mycophenolic acid","is functionally related to","resistance to chemicals","210109200","10.9871"
"mycophenolic acid","is functionally related to","resistance to chemicals","210235050","10.9871"
"mycophenolic acid","affects","resistance to chemicals","210213020","10.9871"
"mycophenolic acid","affects","resistance to chemicals","210213486","8.8605"
"mycophenolic acid","gene product variant increases","resistance to chemicals","210222723","8.8605"
"mycophenolic acid","gene product variant increases","resistance to chemicals","210226029","8.8605"
"mycophenolic acid","gene product variant decreases","resistance to chemicals","210145510","8.8605"
"mycophenolic acid","gene product variant decreases","resistance to chemicals","210171052","10.9871"
"mycophenolic acid","gene product variant decreases","resistance to chemicals","210231443","10.9871"
"psoralen","is adjacent to","resistance to chemicals","210155779","10.2628"
"psoralen","is adjacent to","resistance to chemicals","210232875","10.2628"
"psoralen","is functionally related to","resistance to chemicals","210141439","10.2628"
"psoralen","is functionally related to","resistance to chemicals","210226574","10.2628"
"psoralen","is functionally related to","resistance to chemicals","210229284","10.2628"
"psoralen","is functionally related to","resistance to chemicals","210240047","10.2628"
"psoralen","affects","resistance to chemicals","210196284","10.2628"
"psoralen","gene product variant increases","resistance to chemicals","210194443","10.2628"
"psoralen","gene product variant decreases","resistance to chemicals","210136146","10.2628"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210109512","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210168621","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210200035","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210207233","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210210341","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is adjacent to","resistance to chemicals","210222450","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is functionally related to","resistance to chemicals","210104314","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is functionally related to","resistance to chemicals","210132756","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is functionally related to","resistance to chemicals","210152148","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","is functionally related to","resistance to chemicals","210234096","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","affects","resistance to chemicals","210106037","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","affects","resistance to chemicals","210144199","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","affects","resistance to chemicals","210234727","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","gene product variant increases","resistance to chemicals","210138780","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","gene product variant increases","resistance to chemicals","210231885","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","gene product variant decreases","resistance to chemicals","210142098","8.9108"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","gene product variant decreases","resistance to chemicals","210147228","10.6101"
"2-amino-4,6-dimethyl-3-oxo-n,n'-bis[(6s,9s,10s,13r,18as)-2,5,9-trimethyl-1,4,7,11,14-pentaoxo-6,13-di(propan-2-yl)hexadecahydro-1h-pyrrolo[2,1-i][1,4,7,10,13]oxatetraazacyclohexadecin-10-yl]-3h-phenoxazine-1,9-dicarboxamide","gene product variant decreases","resistance to chemicals","210192844","8.9108"
"fluorouracil (chembl185)","is a","resistance to chemicals","210238789","11.2623"
"fluorouracil (chembl185)","is adjacent to","resistance to chemicals","210102916","9.7388"
